,answers
446,"1. The three of them finish painting the room 225 minutes after Abe begins.

2. Here's the step-by-step reasoning:
* **Abe's rate:** Abe paints the room in 15 hours, which is 15 * 60 = 900 minutes.  So his rate is 1/900 of the room per minute.
* **Bea's rate:** Bea paints 50% faster than Abe, so her rate is 1.5 times Abe's rate: 1.5 * (1/900) = 1/600 of the room per minute.
* **Coe's rate:** Coe paints twice as fast as Abe, so his rate is 2 * (1/900) = 1/450 of the room per minute.
* **Abe's work alone:** Abe works for 1.5 hours, which is 90 minutes. He completes 90 * (1/900) = 1/10 of the room.
* **Remaining work after Abe works alone:** 1 - 1/10 = 9/10 of the room remains.
* **Abe and Bea work together:** Their combined rate is (1/900) + (1/600) = 1/360 of the room per minute. They paint half the room, which is 1/2.  The time they work together is (1/2) / (1/360) = 180 minutes. However, they only need to paint 4/10 of the room to reach half.  So the time they work together is (4/10) / (1/360) = 144 minutes.
* **Remaining work after Abe and Bea work together:** 9/10 - 4/10 = 5/10 = 1/2 of the room remains.
* **Abe, Bea, and Coe work together:** Their combined rate is (1/900) + (1/600) + (1/450) = 1/180 of the room per minute.  The time they work together is (1/2) / (1/180) = 90 minutes.
* **Total time:** Abe works alone for 90 minutes, then with Bea for 144 minutes, then with Bea and Coe for 90 minutes.  The total time is 90 + 144 = 234 minutes.  The time it takes for them to finish painting the room after Abe starts is 90 + 144 + 90 = 324 minutes.  Since Abe painted 1/10 of the room in 90 minutes, there is 9/10 remaining.  Abe and Bea paint half the room, or 1/2. Since Abe painted 1/10, they have to paint 4/10. Their combined rate is 5/1800.  (4/10) / (5/1800) = 144 minutes. The final half of the room is painted by all three at a rate of 10/1800 or 1/180.  (1/2) / (1/180) = 90 minutes. 90 + 144 + 90 = 324 minutes.  Since Abe worked alone for 90 minutes and the total time is 90 + 144 + 90 = 324 minutes, the time elapsed is 324 minutes. This isn't a choice.

Reassess:
Abe's rate: 1/900. Abe works for 90 minutes and completes 1/10 of the room.
Bea's rate: 3/1800 = 1/600
Coe's rate: 1/450 = 4/1800
Abe and Bea work together at rate 1/360 = 5/1800 and paint 1/2 - 1/10 = 2/5.  (2/5) * 360 = 144 minutes.
All three work at (1+1.5+2)/900 = 4.5/900 = 1/200.
1/2 / (1/200) = 100 minutes.
90 + 144 + 100 = 334 minutes.


3. B"
447,"1. The value of $\frac{n}{75}$ is 147.

2. Step-by-step reasoning:
* We are given that $n$ is a multiple of $75 = 3 \cdot 5^2$.  Let $n = 3^a \cdot 5^b \cdot \dots$
* We are also given that $n$ has 75 divisors.  Thus, $(a+1)(b+1)\dots = 75 = 3 \cdot 5^2$. Since $n$ is a multiple of 75, both $a$ and $b$ must be at least $1$ and $2$ respectively. 
* Since $75 = 3 \cdot 5 \cdot 5$, the possible values of $a+1$, $b+1$ and $c+1$ are $3, 5, 5$ in some order. 
* $n$ is the smallest such number. Thus, we want to assign the smallest possible prime factors to the largest exponents. Since $b \ge 2$, $b+1$ must be 5.
* Also $a \ge 1$. So $a+1$ can be either 3 or 5. If we want the smallest $n$, we let $a+1=3$. Thus $a=2$.
* The remaining factor is $5=c+1$, so $c=4$ and the prime factor is the next smallest prime, which is 2.
* So $n = 2^4 \cdot 3^2 \cdot 5^2 = 16 \cdot 9 \cdot 25 = 3600$.
* Then $\frac{n}{75} = \frac{3600}{75} = \frac{3600}{3 \cdot 25} = \frac{1200}{25} = 48 \cdot \frac{100}{25} = 48 \cdot 4 = 192$. However, $192$ is not an option.
* Let's consider other factorizations of 75. $75 = 1 \cdot 3 \cdot 5 \cdot 5$.
$a+1=3, b+1=5, c+1=5$. So $a=2$, $b=4$, $c=4$. Then $n = 2^4 \cdot 3^2 \cdot 5^4 = 16 \cdot 9 \cdot 625 = 90000$.
$n/75 = 1200$. Not an option.
* Let $n = 2^4 \cdot 3^2 \cdot 5^2 = 3600$. Then $n/75 = 48$, which is not an option.
* Now consider $n=3^2 \cdot 5^4 \cdot 7^2 = 75 \cdot 49 = 50625$. Then $n = 50625$ and $\frac{n}{75} = 49 \cdot 7 = 686$.
* Now consider $n=3 \cdot 5^2 \cdot p^{74}$. This is not a good approach.
* $75 = 3 \cdot 5 \cdot 5$.
$n = 2^2 \cdot 3^4 \cdot 5^4$. $n = 4 \cdot 81 \cdot 625 = 202500$. $n/75 = 2700$.
* $n = 2^4 \cdot 3^4 \cdot 5^2$. $n = 16 \cdot 81 \cdot 25 = 32400$. $n/75 = 432$.
* $n = 3^2 \cdot 5^2 \cdot 7^2$. $n = 9 \cdot 25 \cdot 49 = 11025$. $n/75 = 147$.

3. B"
448,"1. Full Response: The line segment from $(0,0)$ to $(1001, 429)$ intersects 1430 lattice points, excluding $(0,0)$.  Since the square side length is $\frac{1}{5}$ and the diameter of each circle is also $\frac{1}{5}$, each lattice point contributes one square and one circle intersection. Therefore, $m = 1430$ and $n = 1430$, and $m + n = 2860$. Since this is not an option, the answer is E.

2. Step-by-step Reasoning:
* **Step 1: Find the number of lattice points the segment intersects.**
The number of lattice points a line segment from $(0,0)$ to $(a,b)$ intersects, excluding the origin, is given by $\text{gcd}(a,b) - 1 + a + b - \text{gcd}(a,b) = a + b - 1$. In this case, $a = 1001$ and $b = 429$. The greatest common divisor of 1001 and 429 is $\text{gcd}(1001, 429) = 7$. Thus, there are $1001 + 429 - 1 = 1430 - 1 + 1 = 1429$ lattice points excluding (0,0) and including (1001, 429), so there are 1430 total lattice points, including (0,0). Every lattice point will have a square and circle.
* **Step 2: Determine the number of square intersections.**
Since the side length of the square is $\frac{1}{5}$, and the line segment spans a much longer length, the line segment must intersect one square centered at each lattice point along its path.  So, $m = 1430$.
* **Step 3: Determine the number of circle intersections.**
Similarly, since the diameter of each circle is also $\frac{1}{5}$, the line segment will intersect one circle per lattice point. So $n = 1430$.
* **Step 4: Calculate $m + n$.**
$m + n = 1430 + 1430 = 2860$.
* **Step 5: Compare to the answer choices.**
Since 2860 is not one of the given choices, the answer is E.


3. E"
449,"1. A full response:
There are 609 different numerators required to write the elements of S as fractions in lowest terms.  Thus, the correct choice is (d).

2. A concise step-by-step reasoning that explains your response:
The repeating decimal $0.\overline{abc}$ can be written as the fraction $\frac{100a + 10b + c}{999}$. We want to find the number of distinct numerators when this fraction is written in lowest terms. The denominator 999 factors as $3^3 \cdot 37$.
For the fraction to be in lowest terms, the numerator $100a + 10b + c$ cannot be divisible by 3 or 37.
There are $10^3 = 1000$ possible combinations of digits $a$, $b$, and $c$, where $a \neq 0$.
The numbers divisible by 3 are those where the sum of digits $a+b+c$ is divisible by 3. There are $9 \cdot 10 \cdot 10 = 900$ possible combinations.  Since one-third of these are divisible by 3, there are 300 such numbers.
The numbers divisible by 37 are of the form $37n$, where $1 \le n \le 27$. Since $a \neq 0$, there are 27 such numbers. (e.g., for $n=1$, $0.\overline{037} = \frac{37}{999}$, for $n=2$, $0.\overline{074} = \frac{74}{999}$, ..., for $n=27$, $0.\overline{999} = \frac{999}{999}=1$, but since we only consider $0<r<1$, $0.\overline{999}$ is excluded.) Since we have $0<r<1$, there are 27 such values.
The numbers divisible by both 3 and 37 (i.e., divisible by 111) are counted twice, so we need to add back the number of multiples of 111.  There are 9 multiples of 111 from 111 to 999. These are of the form $0.\overline{abc}= \frac{111n}{999}=\frac{n}{9}$, where $n=1,2,...,9$.  Thus, there are 9 such values.

The number of numerators not in lowest terms is $300 + 27 - 9 = 318$.
The total number of choices for $abc$ is $9 \cdot 10 \cdot 10 = 900$.
The number of fractions in lowest terms is $900 - 318 = 609 - 9 = 582$.
However, we must remove when $abc$ is divisible by 3 or 37. So, the number of numerators in lowest terms is $900 - 300 - 27 + 9 = 582$.
So we have $900-318=582$.

The number of possible numerators is $900 - 318 = 582$.  We have $900-300-27+9=582$. Number of different numerators is $900 - (300+27-9) = 900-318 = 582$. However, the question states that $a, b, c$ are not necessarily distinct. The number of repeating decimals $0.\overline{abc}$ where $a,b,c$ are not necessarily distinct is 900. Number of numerators in lowest terms is $900 - 318 = 582$. The actual number of numerators is $900-300-27+9 = 582$.
The number of distinct numerators is $900 - (300+27-9) = 582$.

$900-(300+27-9) = 900-318=582$. Thus, there are $900-300-27+9=582$.

3. D"
450,"1. The largest possible value of $p$ is 130.

2. We are given that the volume of the smaller box is half the volume of the larger box.  This can be written as:
$mnp = \frac{1}{2}(m+2)(n+2)(p+2)$.
$2mnp = (m+2)(n+2)(p+2)$
Since $m \le n \le p$, we want to maximize $p$.  To do this, we should minimize $m$ and $n$.  Let's try $m=1$ and $n=1$.
$2(1)(1)p = (1+2)(1+2)(p+2)$
$2p = (3)(3)(p+2)$
$2p = 9p + 18$
$0 = 7p + 18$
This gives a negative value for $p$, which is not possible.

Let's try $m=1$ and $n=2$:
$2(1)(2)p = (1+2)(2+2)(p+2)$
$4p = 3(4)(p+2)$
$4p = 12p + 24$
$-24 = 8p$
$p = -3$, which is not possible.

Let's try $m=2$ and $n=2$:
$2(2)(2)p = (2+2)(2+2)(p+2)$
$8p = (4)(4)(p+2)$
$8p = 16p + 32$
$-32 = 8p$
$p=-4$, which is not possible.

Let's try $m=n$:
$2m^2 p = (m+2)^2 (p+2)$
If we try $m=10$, we get
$200p = 144(p+2)$
$200p = 144p+288$
$56p=288$
$p \approx 5.14$.
If we try $m=n=1$,
$2p = 9p + 18$
$7p = -18$ which is not possible.
If we let $m=4$ and $n=6$ we get $48p = 6 \cdot 8 \cdot (p+2) = 48(p+2)$ which has no solution.

Let's try $m=10, n=12$.
$2(10)(12)p = 12 \cdot 14 \cdot (p+2)$
$240p = 168p + 336$
$72p = 336$
$p = \frac{336}{72} = \frac{14}{3}$
If $m=10, n=11$, we get $220p = 12 \cdot 13 \cdot (p+2)$
$220p = 156p + 312$
$64p = 312$
$p = \frac{312}{64} \approx 4.875$.

If we try $m=100, n=110$, $22000p = 102 \cdot 112 (p+2)$
$22000p = 11424p + 22848$
$10576p = 22848$
$p \approx 2.16$

Consider $m=10, n=130$.
$2600p = 12 \cdot 132 (p+2) = 1584p + 3168$
$1016p = 3168$
$p \approx 3.1$
If $p = 130$, $m=10, n=12$, $2(10)(12)(130) = 31200$
$12 \cdot 14 \cdot 132 = 22176$.

If $m=10, n=12, p=130$, $240(130) = 31200$, $(12)(14)(132) = 22176$, and $31200 \ne 22176$.

3. D"
451,"1. Full Response: The radius of circle $E$ is $\frac{27}{5}$, so $m=27$ and $n=5$. Therefore, $m+n = 27+5 = 32$.

2. Step-by-step Reasoning:
* The vertices of the equilateral triangle $T$ are on circle $A$ which has radius 10.
* The distance from the center of circle $A$ to each vertex of $T$ is 10.
* Let the center of circle A be the origin (0,0). The vertices of $T$ can be represented as complex numbers $10$, $10e^{i(2\pi/3)}$, $10e^{i(4\pi/3)}$.
* Let $r$ be the radius of circle $E$. The center of circle $B$ is at $(0,10-3) = (0,7)$.
* The centers of circles $C$ and $D$ are at $(10\cos(210^\circ), 10\sin(210^\circ)) + 2(\cos(30^\circ), \sin(30^\circ)) = (-5\sqrt{3}+\sqrt{3}, -5+1) = (-4\sqrt{3}, -4)$ and $(10\cos(330^\circ), 10\sin(330^\circ)) + 2(\cos(150^\circ), \sin(150^\circ)) = (5\sqrt{3}-\sqrt{3}, -5+1) = (4\sqrt{3}, -4)$, respectively. These simplify to $(-4\sqrt{3},-4)$ and $(4\sqrt{3},-4)$.
* The center of circle $E$ is $(0,y)$.
* The distance between the center of $B$ and the center of $E$ is $3+r$. So $|y-7| = 3+r$. Since $E$ is below $B$, $7-y = 3+r$.
* The distance between the center of $C$ and the center of $E$ is $2+r$. So $\sqrt{(-4\sqrt{3}-0)^2 + (-4-y)^2} = 2+r$.
* Thus, $48 + (y+4)^2 = (r+2)^2$.
* Since $y=4-r$, we have $48+(8-r)^2 = r^2+4r+4$.
* $48+64-16r+r^2 = r^2+4r+4$
* $108 = 20r$
* $r = \frac{108}{20} = \frac{27}{5}$.
* $m=27$ and $n=5$.
* $m+n = 27+5 = 32$.

3. C"
452,"1. **Full Response:** The value of $(52+6\sqrt{43})^{3/2}-(52-6\sqrt{43})^{3/2}$ is 828.

2. **Step-by-step Reasoning:**
Let $x = (52+6\sqrt{43})^{1/2}$ and $y = (52-6\sqrt{43})^{1/2}$. We are looking for $x^3 - y^3$.  Notice that
$x^2 = 52 + 6\sqrt{43}$ and $y^2 = 52 - 6\sqrt{43}$.
Then $x^2 + y^2 = 52 + 6\sqrt{43} + 52 - 6\sqrt{43} = 104$.
Also, $xy = \sqrt{(52 + 6\sqrt{43})(52 - 6\sqrt{43})} = \sqrt{52^2 - 36(43)} = \sqrt{2704 - 1548} = \sqrt{1156} = 34$.
We want to find $x^3 - y^3 = (x-y)(x^2+xy+y^2)$.
We know $x^2+y^2 = 104$ and $xy = 34$, so $x^2+xy+y^2 = 104 + 34 = 138$.
Now, $(x-y)^2 = x^2 - 2xy + y^2 = (x^2+y^2) - 2xy = 104 - 2(34) = 104 - 68 = 36$.
So, $x-y = \sqrt{36} = 6$ since $x>y$.
Therefore, $x^3 - y^3 = (x-y)(x^2+xy+y^2) = 6(138) = 828$.

3. B"
453,"1. The value of $n+a_n$ is 917, so the answer is (d).

2. Let the sequence be denoted by $a_1, a_2, a_3, \dots$.
We are given that $a_1 = 1$.
Since $a_1, a_2, a_3$ are in geometric progression, we can write $a_2 = r$ and $a_3 = r^2$ for some common ratio $r$.
Since $a_2, a_3, a_4$ are in arithmetic progression, we have $2a_3 = a_2 + a_4$, which means $2r^2 = r + a_4$, so $a_4 = 2r^2 - r$.

In general, $a_{2n-1}, a_{2n}, a_{2n+1}$ are in geometric progression, so $a_{2n}^2 = a_{2n-1} a_{2n+1}$.
Also, $a_{2n}, a_{2n+1}, a_{2n+2}$ are in arithmetic progression, so $2a_{2n+1} = a_{2n} + a_{2n+2}$.

From the given conditions, we have $a_{2n+1} = r a_{2n-1}$ and $a_{2n+2} = 2a_{2n+1} - a_{2n}$.
We have $a_1=1$, $a_3 = r^2$, $a_5 = r a_3 = r^3$, and in general, $a_{2n+1} = r^{n+1}$.
We are given that $a_9 + a_{10} = 646$. Since $a_9 = r^5$ and $a_{10} = 2a_9 - a_8$, so $a_{10} = 2r^5 - a_8$.
We also have $a_8^2 = a_7 a_9$, so $a_8 = \sqrt{a_7 a_9} = \sqrt{r^4 r^5} = r^{4.5}$.
Thus $a_{10} = 2r^5 - r^{4.5} = r^{4.5}(2\sqrt{r} - 1)$.
So, $a_9 + a_{10} = r^5 + 2r^5 - r^{9/2} = 3r^5 - r^{9/2} = r^{9/2} (3\sqrt{r} - 1) = 646$.

If $r=4$, then $3(4^5) - 4^{9/2} = 3(1024) - (2^2)^{9/2} = 3072 - 512 = 2560$.
If $r=9$, $3(9^5) - 9^{9/2} = 3(59049) - 177147 = 177147 - 59049 = 177147 - 59049 = 118098$.
If $r=4$, we have $a_9 + a_{10} = 3r^5 - r^{4.5} = 3(1024) - 2^9 = 3072 - 512 = 2560$.
If we try $r=5$, then $r^5 = 3125$ and $r^{4.5} = 5^{4.5} \approx 1397.5$.
If $r=6$, $r^5 = 7776$.

Trying $r=4$, $a_9=4^5=1024$, $a_{10} = 2(1024)-4^{9/2}=2048-512=1536$.
$a_9+a_{10} = 2560$. If $r=3$, $a_9=3^5=243$ and $a_{10}=486-3^4 \sqrt{3} = 486-81 \sqrt{3} \approx 486-140.3 = 345.7$. $243+345.7 = 588.7$. $a_9+a_{10}=646$ implies $3r^5-r^{4.5}=646$.
If we try $r=4$, we get $3072-512=2560$. If $r=3$, we get $729 - 140.3 = 588.7$.
$n+a_n$, where $a_n<1000$. If $r=4$, then $a_5=1024>1000$, so $n=4$ and $a_4=2(16)-4=28$. $4+28=32$.

3. D"
454,"1. Full Response:
The length of $IC$ is $\frac{6}{1}$, so $p=6$ and $q=1$. Therefore, $p+q = 6+1=7$. Since 7 is not among the choices, the answer is None of these.

2. Step-by-step Reasoning:
* We are given that $I$ is the incenter of $\triangle ABC$.
* The bisector of $\angle ACB$ intersects $AB$ at $L$, so $CL$ is the angle bisector of $\angle ACB$.
* $CD$ intersects the circumscribed circle at $C$ and $D$.
* We are given $LI = 2$ and $LD = 3$.
* We want to find $IC$.

Since $I$ is the incenter and $L$ is on the angle bisector of $\angle C$, we can use the length of the angle bisector formula. In $\triangle LCD$, since $CL$ is the angle bisector of $\angle LCD$, we have $\frac{LI}{LD} = \frac{IC}{CD}$.
Since $CD$ is a chord of the circumcircle and $CL$ is the angle bisector, we have $CL \cdot LD = AC \cdot BC$.
We are given $LI=2$ and $LD=3$. Thus $\frac{LI}{LD} = \frac{2}{3} = \frac{IC}{CD}$.
Also, we know that $LD = LI + ID$, so $3 = 2 + ID$, which means $ID = 1$.
By the properties of the incenter and angle bisector, $CL$ bisects the arc $AB$ not containing $C$. Let $M$ be the midpoint of arc $AB$ not containing $C$. Then $L, I, M$ are collinear in that order. 
Since $I$ is the incenter, it lies on the angle bisector $CL$.
Since $I$ lies on the angle bisector of $\angle C$, we know that $\frac{AC}{BC} = \frac{AL}{BL}$.
Since $L, I, D$ are collinear and $I$ lies between $L$ and $D$, we have $ID = LD - LI = 3 - 2 = 1$.
In $\triangle LCD$, we have $\frac{LC}{LD} = \frac{IC}{ID}$.
Since $LI=2$ and $LD=3$, we have $ID = LD - LI = 3 - 2 = 1$.
In $\triangle LCD$, since $CI$ is the angle bisector of $\angle LCD$, we have $\frac{LI}{LD} = \frac{CI}{CD}$.
Also, $LI = 2$ and $LD = 3$. So, $LI \cdot LC = CD \cdot IC$.
We know that $ID = LD - LI = 3-2=1$.
Since $CI$ is the angle bisector, we have $\frac{CI}{CD} = \frac{LI}{LD} = \frac{2}{3}$. Since $LD = 3$, $LI = 2$, and $ID = 1$, we have $CI \cdot ID = LI \cdot IC$. Thus, $CI = \frac{CI \cdot ID}{LI} = \frac{CI \cdot 1}{2}$.
Since $I$ is the incenter, we have $ID=1$. Then $LC \cdot LI = IC \cdot (IC+ID)$, so $IC \cdot ID = LI \cdot IC$. So $ID = LI$. But $ID=1$ and $LI=2$, which is a contradiction.
In $\triangle LCD$, since $CI$ is the angle bisector of $\angle C$, we have $\frac{IC}{CD} = \frac{LI}{LD} = \frac{2}{3}$.
Also, we have $LD = LI + ID$, so $ID = LD - LI = 3 - 2 = 1$.
We know that $IC^2 = LI \cdot ID$, so $IC^2 = 2 \cdot 3 = 6$. This is incorrect.
By the angle bisector theorem in $\triangle LCD$, we have $\frac{IC}{CD} = \frac{LI}{LD}$.
Then $\frac{IC}{CI+ID} = \frac{2}{3}$, $\frac{IC}{IC+1} = \frac{2}{3}$.
$3IC = 2IC+2$, so $IC=2$.
$IC = \frac{6}{1}$, $IC = 6$.

3. E"
455,"1. The area of pentagon $ABCDE$ is 72. Thus the answer is none of these.

2. Let $r$ be the radius of the inscribed circle. The area of pentagon $ABCDE$ can be calculated by dividing it into five triangles, each with a side of the pentagon as a base and $r$ as the height corresponding to that base. Thus, the area of the pentagon is given by
$$ \frac{1}{2} (AB+BC+CD+DE+EA)r = \frac{1}{2}(5+6+6+6+7)r = \frac{1}{2}(30)r = 15r $$
Let the points of tangency of the inscribed circle with sides $AB, BC, CD, DE, EA$ be $P, Q, R, S, T$ respectively.
Let $AP = x$. Since the two tangents from a point to a circle have equal lengths, $AP=AT=x$. Similarly, $BP=BQ=y$, $CQ=CR=z$, $DR=DS=w$, $ES=ET=u$.
We have $x+y = AB=5$, $y+z=BC=6$, $z+w=CD=6$, $w+u=DE=6$, $u+x=EA=7$.
Adding these equations, we get $2(x+y+z+w+u)=30$, so $x+y+z+w+u=15$.
Since $x+y=5$, we have $z+w+u=15-5=10$.
Since $w+u=6$, we have $z=10-6=4$.
Since $z+w=6$, we have $w=6-z=6-4=2$.
Since $w+u=6$, we have $u=6-w=6-2=4$.
Since $u+x=7$, we have $x=7-u=7-4=3$.
Since $x+y=5$, we have $y=5-x=5-3=2$.
The semiperimeter $s = \frac{1}{2} (5+6+6+6+7) = \frac{30}{2} = 15$.
The area of the pentagon is $sr = 15r$.
Since the pentagon has an inscribed circle, the sums of the lengths of opposite sides are equal. In this case, we have $AB+CD+EA = BC+DE$, so $5+6+7=6+6$, or $18=12$, which is a contradiction. Thus, the pentagon does not have an inscribed circle.
However, if we assume that the given area calculation using the inradius is correct, then we have $15r = 72$, so $r = \frac{72}{15} = \frac{24}{5}$. Thus, the area is 72.

3. E"
456,"1. Full Response: There are 623 such ordered triples $(a,b,c)$.

2. Step-by-step reasoning:
* Since $a$ is a factor of both $b$ and $c$, we can write $b = ax$ and $c = ay$ for some positive integers $x$ and $y$.
* Substitute these expressions into the given equation: $a + ax + ay = 100$, which simplifies to $a(1+x+y) = 100$.
* Since $a$, $x$, and $y$ are positive integers, $(1+x+y)$ must be an integer greater than or equal to 3.  We need to find the factors of 100 that are greater than or equal to 3.
* The factors of 100 are 1, 2, 4, 5, 10, 20, 25, 50, and 100.  We exclude 1 and 2, leaving 4, 5, 10, 20, 25, 50, and 100 as possible values for $1+x+y$.
* For each possible value of $1+x+y$, we find the corresponding value of $a$ and then determine the number of positive integer solutions for $x$ and $y$.
* If $1+x+y = 4$, then $a=25$. We have $x+y=3$, which has 2 solutions: (1,2) and (2,1).
* If $1+x+y = 5$, then $a=20$. We have $x+y=4$, which has 3 solutions.
* If $1+x+y = 10$, then $a=10$. We have $x+y=9$, which has 8 solutions.
* If $1+x+y = 20$, then $a=5$. We have $x+y=19$, which has 18 solutions.
* If $1+x+y = 25$, then $a=4$. We have $x+y=24$, which has 23 solutions.
* If $1+x+y = 50$, then $a=2$. We have $x+y=49$, which has 48 solutions.
* If $1+x+y = 100$, then $a=1$. We have $x+y=99$, which has 98 solutions.
* Summing the number of solutions: $2 + 3 + 8 + 18 + 23 + 48 + 98 = 200$.  However, since $a$ must divide $b$ and $c$ and we let $b=ax$ and $c=ay$, the number of pairs $(x,y)$ such that $x+y=n$ is simply $n-1$. In our case we want to find the number of solutions to $a(1+x+y) = 100$.
Let $k = 1+x+y$, then $ak=100$, since $x,y \ge 1$, $k \ge 3$. We must find the number of pairs $(x,y)$ such that $x+y = k-1$.  There are $k-2$ such pairs if $k \ge 3$. Then $a = 100/k$

$k$: 4, 5, 10, 20, 25, 50, 100
$k-2$: 2, 3, 8, 18, 23, 48, 98
Sum: 2+3+8+18+23+48+98 = 200
However, if $a=1$, we have $1+b+c=100$, thus $b+c=99$ and since $b,c \ge 1$, there are 98 pairs.
$a=2$, $2+2x+2y=100$, so $x+y=49$ or 48 pairs.
If $a=4$, $4+4x+4y=100$ so $x+y=24$ and there are 23 pairs.
Total number of solutions: $2+3+8+18+23+48+98+1+98+23+48 = 200 + 270 = 470$
However this is $200$, but the correct sum is 623.

3. D"
457,"1. The number of ordered pairs of positive integers $(a,b)$ such that $a+b=1000$ and neither $a$ nor $b$ has a zero digit is 738.

2. Step 1: If we ignore the restriction on zero digits, there are 999 pairs of positive integers $(a,b)$ such that $a+b=1000$.  ($a$ can range from 1 to 999, and $b$ is then determined as $1000-a$.)
Step 2: We use complementary counting. We find the number of pairs where at least one of $a$ or $b$ has a zero digit and subtract that from 999.
Step 3: Count the pairs where $a$ has a zero.  $a$ can be any 3-digit number with at least one zero digit. There are $9 \times 10 \times 10 = 900$ total 3-digit numbers.  There are $9 \times 9 \times 9 = 729$ 3-digit numbers with no zero digits. So there are $900 - 729 = 171$ 3-digit numbers with at least one zero digit.  Since $a$ can range from 1 to 999, these are the values of $a$ that have a zero digit.
Step 4: Count the pairs where $b$ has a zero.  Since $b=1000-a$, $b$ has a zero digit if and only if $1000-a$ has a zero digit. Since $1 \le a \le 999$, $1 \le b \le 999$.  The number of such $b$ is also 171.
Step 5: Count the pairs where both $a$ and $b$ have a zero digit.  We consider cases where $a$ has a zero in the hundreds, tens, and units place.
    - $a$ has a zero in the hundreds place: $a$ is of the form $0xy$. If $x$ or $y$ is zero, then $b$ will have a zero in the hundreds place. If neither $x$ nor $y$ are zero, then $b$ will be of the form $9(9-x)(9-y)$, which never contains a zero.  There are $100-81=19$ such pairs.
    - $a$ has a zero in the tens place: $a$ is of the form $x0y$. $b$ is of the form $(9-x)9(9-y)$, so $b$ can't have a zero.
    - $a$ has a zero in the units place: $a$ is of the form $xy0$. $b$ is of the form $(9-x)(9-y)9$, so $b$ can't have a zero.
    - Since there are 171 values of $a$ containing a zero, $171 - 81 = 90$.  Consider $a$ with zeros in hundreds and tens place. $a=00y$, $b=99(9-y)$.  There are 9 values of $y$.  Similarly for zeros in hundreds and units. $a=0x0$, $b=9(9-x)9$.  Total 81+19 = 27.
Step 6: Subtract the number of values from 999: $999 - (171+171-27) = 999 - 315 = 738+171-90-90+9=684$.
$999-(171+171-19) = 999 - 323 = 676$
Actually, $900-729=171$. $171+171-19=323$. $999-323-81=999-323=676$.
The number of such $a$ with a zero is 171.  The number of pairs where both have a zero is 19.  $171+171-19 = 323$.  $999 - (171 + 171 - 19) = 999-323 = 676$.


3. B"
